PK,NOMBRE,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,TIPO
11966,Centro de Servicios Sociales Guindalera,"   Atenci�n al p�blico : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petici�n de cita previa.  ","  Informaci�n, orientaci�n y asesoramiento sobre derechos y recursos sociales.  Tramitaci�n y gesti�n de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de d�a municipales, pisos tutelados,  etc. ) y prestaciones econ�micas necesarias en la intervenci�n social.  Gesti�n y tramitaci�n de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta M�nima de Inserci�n (RMI) y diferentes prestaciones econ�micas de inserci�n social.  Informaci�n y gesti�n de los programas de prevenci�n dirigidos a menores, adolescentes, adultos, mayores,  etc.   zona wifi  ","Metro: Diego de Leon (l�neas 4, 5 y 6) Bus: 1, 43, 48 y 74",  Ambito de Actuaci�n    Barrio Recoletos  Barrio Goya  Barrio Fuente del Berro  Barrio Guindalera  Barrio Lista  Barrio Castellana            ,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f69a66051361c010VgnVCM1000000b205a0aRCRD,PILAR DE ZARAGOZA,CALLE,V,28,MADRID,MADRID,28028,GUINDALERA,SALAMANCA,443357,4476296,40.43349910050292,-3.6691167784691703,917 130 701 ,/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales
5886896,Centro de Servicios Sociales Huerta de Villaverde,"   Atenci�n al p�blico : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petici�n de cita previa.  ","  Informaci�n, orientaci�n y asesoramiento sobre derechos y recursos sociales.  Tramitaci�n y gesti�n de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de d�a municipales, pisos tutelados,  etc. ) y prestaciones econ�micas necesarias en la intervenci�n social.  Gesti�n y tramitaci�n de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc.  ) Renta M�nima de Inserci�n (RMI) y diferentes prestaciones econ�micas de inserci�n social.  Informaci�n y gesti�n de los programas de prevenci�n dirigidos a menores, adolescentes, adultos, mayores,  etc.   "," Bus: 22, 76, 79, 86, 131   Renfe: Puente Alcocer  El Centro esta ubicado en el mismo edificio de la Junta Municipal de Villaverde, y su entrada se encuentra en la fachada trasera. ",  Ambito de Actuaci�n    Barrio de San Andr�s  Barrio de Los �ngeles  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9ecc8ef4e77ac210VgnVCM1000000b205a0aRCRD,HUERTA DE VILLAVERDE (JUNTA MUNICIPAL DISTRITO),CALLE,V,16,MADRID,MADRID,28021,SAN ANDRES,VILLAVERDE,439875,4466845,40.348114880237965,-3.7092727813976794,915 887 794 / 915 888 900,/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales
11970,Centro de Servicios Sociales Jose Villarreal,"   Atenci�n al p�blico : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petici�n de cita previa.  ","  Informaci�n, orientaci�n y asesoramiento sobre derechos y recursos sociales.  Tramitaci�n y gesti�n de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de d�a municipales, pisos tutelados,  etc. ) y prestaciones econ�micas necesarias en la intervenci�n social.  Gesti�n y tramitaci�n de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta M�nima de Inserci�n (RMI) y diferentes prestaciones econ�micas de inserci�n social.  Informaci�n y gesti�n de los programas de prevenci�n dirigidos a menores, adolescentes, adultos, mayores,  etc.   "," Metro: Legazpi (lineas 3 y 6)  Bus: 8, 16, 18, 19, 45, 47, 59, 62, 76, 78, 85, 86, 148, 247. ",  Ambito de Actuaci�n    Barrio Imperial  Barrio Acacias  Barrio Chopera  Barrio Legazpi  Barrio Delicias  Barrio Palos de Moguer  Barrio Atocha  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=746966051361c010VgnVCM1000000b205a0aRCRD,GUILLERMO DE OSMA,CALLE,V,14,MADRID,MADRID,28045,CHOPERA,ARGANZUELA,440953,4471932,40.39401854488283,-3.697052144961612,"915 177 217 / 915 177 224 / 915 177 225                                                  
",/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales
4821180,Centro de Servicios Sociales Loyola de Palacio,"   Atenci�n al p�blico : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petici�n de cita previa.  ","  Informaci�n, orientaci�n y asesoramiento sobre derechos y recursos sociales.  Tramitaci�n y gesti�n de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de d�a municipales, pisos tutelados,  etc. ) y prestaciones econ�micas necesarias en la intervenci�n social.  Gesti�n y tramitaci�n de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta M�nima de Inserci�n (RMI) y diferentes prestaciones econ�micas de inserci�n social.  Informaci�n y gesti�n de los programas de prevenci�n dirigidos a menores, adolescentes, adultos, mayores,  etc.   ","Metro: San Ferm�n-Orcasur (l�nea 3)  Bus: 18, 22, 23, 59, 78, 79, 85, 86, 123 y 130 ",  Ambito de Actuaci�n    Barrio de San Ferm�n  Barrio de Orcasur  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a4bea27cd8978110VgnVCM1000000b205a0aRCRD,SILVINA,CALLE,V,10,MADRID,MADRID,28041,SAN FERMIN,USERA,441386,4468853,40.36631185725801,-3.6916666866352674,915 006 846 / 915 003 738,/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales
11955,Centro de Servicios Sociales Luis Vives,"   Atenci�n al p�blico : de lunes a viernes de 9 a 13, y de 15 a 19 horas, con petici�n de cita previa.  ","  Informaci�n, orientaci�n y asesoramiento sobre derechos y recursos sociales.  Tramitaci�n y gesti�n de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de d�a municipales, pisos tutelados,  etc. ) y prestaciones econ�micas necesarias en la intervenci�n social.  Gesti�n y tramitaci�n de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta M�nima de Inserci�n (RMI) y diferentes prestaciones econ�micas de inserci�n social.  Informaci�n y gesti�n de los programas de prevenci�n dirigidos a menores, adolescentes, adultos, mayores,  etc.   zona wifi  "," Metro: Simancas (l�nea 7)  Bus: 4, 38, 48, 70 y 109 ",  Ambito de Actuaci�n    Barrio Ventas  Barrio Quintana  Barrio Concepci�n  Barrio San Pascual  Barrio San Juan Bautista  Barrio Colina  Barrio Atalaya  Barrio Costillares  ,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4dba66051361c010VgnVCM1000000b205a0aRCRD,HERMANOS GARCIA NOBLEJAS,CALLE,NUM,160,MADRID,MADRID,28037,PUEBLO NUEVO,CIUDAD LINEAL,446786,4475211,40.42395169186788,-3.6286003047950564,914 402 360 (Citas) / 914 402 362 (Informaci�n del Centro),/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales
174917,Centro de Servicios Sociales Maravillas,"   Atenci�n al p�blico : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petici�n de cita previa.  ","  Informaci�n, orientaci�n y asesoramiento sobre derechos y recursos sociales.  Tramitaci�n y gesti�n de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de d�a municipales, pisos tutelados,  etc. ) y prestaciones econ�micas necesarias en la intervenci�n social.  Gesti�n y tramitaci�n de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ), Renta M�nima de Inserci�n (RMI) y diferentes prestaciones econ�micas de inserci�n social.  Informaci�n y gesti�n de los programas de prevenci�n dirigidos a menores, adolescentes, adultos, mayores,  etc.   "," Metro: Tribunal (l�neas 1 y 10)  Bus: 40, 149 y M2 ",  Ambito de Actuaci�n    Barrio Universidad  Barrio Justicia   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=06fd14c4d661c010VgnVCM1000000b205a0aRCRD,SAN JOAQUIN,CALLE,V,10,MADRID,MADRID,28004,UNIVERSIDAD,CENTRO,440605,4475331,40.42461360444157,-3.7014702220707294,915 888 818 / 915 888 897,/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales
11963,Centro de Servicios Sociales Marta Esquivias Tallada,"   Atenci�n al p�blico : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petici�n de cita previa.  ","  Informaci�n, orientaci�n y asesoramiento sobre derechos y recursos sociales.  Tramitaci�n y gesti�n de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de d�a municipales, pisos tutelados,  etc. ) y prestaciones econ�micas necesarias en la intervenci�n social.  Gesti�n y tramitaci�n de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta M�nima de Inserci�n (RMI) y diferentes prestaciones econ�micas de inserci�n social.  Informaci�n y gesti�n de los programas de prevenci�n dirigidos a menores, adolescentes, adultos, mayores,  etc.   "," Metro: Quevedo (l�nea 2), Moncloa (l�neas 3 y 6) y Arg&uuml;elles (l�neas 3, 4 y 6)  Bus: 2, 16, 61  ",  Ambito de Actuaci�n    Barrio Gaztambide  Barrio Arapiles  Barrio Trafalgar  Barrio Almagro  Barrio Rios Rosas  Barrio Vallehermoso  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5a4a66051361c010VgnVCM1000000b205a0aRCRD,PONTEVEDRA,CALLE,V,S/N (a la altura de C/ Galileo n�45),MADRID,MADRID,28015,ARAPILES,CHAMBERI,439804,4476444,40.43458232083789,-3.71101765428563,915 499 934 / 915499936 / 915 499 900 / 915 499 933                    ,/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales
55076,Centro de Servicios Sociales Mar�a Zayas,"   Atenci�n al p�blico : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petici�n de cita previa.  ","  Informaci�n, orientaci�n y asesoramiento sobre derechos y recursos sociales.  Tramitaci�n y gesti�n de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de d�a municipales, pisos tutelados,  etc. ) y prestaciones econ�micas necesarias en la intervenci�n social.  Gesti�n y tramitaci�n de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta M�nima de Inserci�n (RMI) y diferentes prestaciones econ�micas de inserci�n social.  Informaci�n y gesti�n de los programas de prevenci�n dirigidos a menores, adolescentes, adultos, mayores,  etc.   "," Metro: Tetu�n (l�nea 1)  Bus: 11, 66 y 124 ",  Ambito de Actuaci�n    Barrio de Bellas Vistas  Barrio de Cuatro Caminos  Barrio de Berruguete  Barrio Castillejos (compartido con el Centro de Servicios Sociales Vicente Ferrer)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5a56b3e42751c010VgnVCM2000000c205a0aRCRD,MARIA ZAYAS,TRAVESIA,V,S/N,MADRID,MADRID,28039,BERRUGUETE,TETUAN,440645,4479191,40.45938903047262,-3.7013600299327027,914 492 140 / 914 492 141,/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales
11959,Centro de Servicios Sociales Monse�or Oscar Romero," 
  Atenci�n al p�blico : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petici�n de cita previa. 
 "," 
 Informaci�n, orientaci�n y asesoramiento sobre derechos y recursos sociales. 
 Tramitaci�n y gesti�n de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de d�a municipales, pisos tutelados,  etc. ) y prestaciones econ�micas necesarias en la intervenci�n social. 
 Gesti�n y tramitaci�n de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta M�nima de Inserci�n (RMI) y diferentes prestaciones econ�micas de inserci�n social. 
 Informaci�n y gesti�n de los programas de prevenci�n dirigidos a menores, adolescentes, adultos, mayores,  etc.  
 "," Metro: Eugenia de Montijo (l�nea 5) 
 Bus: 17, 34, 35 y 108 ","  �mbito de actuaci�n  
 
 Barrio Vista Alegre 
 Barrio Buenavista 
 Barrio Puerta Bonita ( excepto algunas calles a consultar en el Centro de Servicios Sociales) 
 Barrio de Abrantes  (excepto algunas calles a consultar en el Centro de Servicios Sociales ) 
 ",0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=93ea66051361c010VgnVCM1000000b205a0aRCRD,MONSE�OR OSCAR ROMERO,CALLE,V,42,MADRID,MADRID,28025,VISTA ALEGRE,CARABANCHEL,436916,4470615,40.381857918294784,-3.744486133499755,913 602 980 / 913 602 981,/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales
5211604,Centro de Servicios Sociales Pablo Casals,"   Atenci�n al p�blico : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petici�n de cita previa.  ","  Informaci�n, orientaci�n y asesoramiento sobre derechos y recursos sociales.  Tramitaci�n y gesti�n de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de d�a municipales, pisos tutelados,  etc. ) y prestaciones econ�micas necesarias en la intervenci�n social.  Gesti�n y tramitaci�n de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ), Renta M�nima de Inserci�n (RMI) y diferentes prestaciones econ�micas de inserci�n social.  Informaci�n y gesti�n de los programas de prevenci�n dirigidos a menores, adolescentes, adultos, mayores,  etc.   "," Metro: San Blas (l�nea 7), Simancas (l�nea 7)  Bus: 4, 38, 48, 153 ",  �mbito de actuaci�n    Barrio de Hell�n  Barrio de Amposta  Barrio de Arcos  Barrio de Las Rosas  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f2b7e6ad5aade110VgnVCM1000000b205a0aRCRD,POBLADURA DEL VALLE,CALLE,V,13,MADRID,MADRID,28037,AMPOSTA,SAN BLAS-CANILLEJAS,447549,4475448,40.42612627597509,-3.6196258294576653,917 609 840,/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales
11972,Centro de Servicios Sociales Pablo Neruda," 
  Atenci�n al p�blico : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petici�n de cita previa. 
  Petici�n de citas: 
 
 En el Centro de Servicios Sociales: presencial o telef�nicamente de lunes a viernes en horario de 9 a 14 horas. 
 
 
 "," 
 Informaci�n, orientaci�n y asesoramiento sobre derechos y recursos sociales. 
 Tramitaci�n y gesti�n de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de d�a municipales, pisos tutelados,  etc. ) y prestaciones econ�micas necesarias en la intervenci�n social. 
 Gesti�n y tramitaci�n de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta M�nima de Inserci�n (RMI) y diferentes prestaciones econ�micas de inserci�n social. 
 Informaci�n y gesti�n de los programas de prevenci�n dirigidos a menores, adolescentes, adultos, mayores,  etc.  
 zona wifi 
 "," Metro: Miguel Hern�ndez (l�nea 1) 
 Bus: 10, 57, 144 y 310 ","  �mbito de actuaci�n  
 
 Barrio  Palomeras Sureste 
 Barrio Portazgo (compartido con el Centro de Servicios Sociales Ram�n Perez de Ayala) 
 ",1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e90b66051361c010VgnVCM1000000b205a0aRCRD,GERARDO DIEGO,CALLE,NUM,8,MADRID,MADRID,28018,PALOMERAS SURESTE,PUENTE DE VALLECAS,445409,4470917,40.385179370371446,-3.6444628142076514,"913 806 842   
Tel�fono cita previa: 913 806 840 ",/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales
165907,Centro de Servicios Sociales Plaza El�ptica," 
  Atenci�n al p�blico : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petici�n de cita previa. 
 "," 
 Informaci�n, orientaci�n y asesoramiento sobre derechos y recursos sociales. 
 Tramitaci�n y gesti�n de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de d�a municipales, pisos tutelados,  etc. ) y prestaciones econ�micas necesarias en la intervenci�n social. 
 Gesti�n y tramitaci�n de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta M�nima de Inserci�n (RMI) y diferentes prestaciones econ�micas de inserci�n social. 
 Informaci�n y gesti�n de los programas de prevenci�n dirigidos a menores, adolescentes, adultos, mayores,  etc.  
 "," Metro: Plaza El�ptica (l�neas 6 y 11) 
 Bus: 47, 55, 60, 81, 116, 155, 247 y E1 ","  Actividades  
 
 Orientadas a la integraci�n social     
 
  �mbito de actuaci�n  
 
 Barrio Comillas 
 Barrio Opa�el 
 Barrio Abrantes 
 ",0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=19369475d381c010VgnVCM1000000b205a0aRCRD,ANTONIO DE LEYVA,CALLE,V,86,MADRID,MADRID,28019,OPA�EL,CARABANCHEL,439223,4471078,40.386209559998555,-3.717365633719129,915 655 660 / 915 655 661,/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales
11965,Centro de Servicios Sociales Puerta de Toledo,"   Atenci�n al p�blico : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petici�n de cita previa.  ","  Informaci�n, orientaci�n y asesoramiento sobre derechos y recursos sociales.  Tramitaci�n y gesti�n de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de d�a municipales, pisos tutelados,  etc. ) y prestaciones econ�micas necesarias en la intervenci�n social.  Gesti�n y tramitaci�n de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta M�nima de Inserci�n (RMI) y diferentes prestaciones econ�micas de inserci�n social.  Informaci�n y gesti�n de los programas de prevenci�n dirigidos a menores, adolescentes, adultos, mayores,  etc.    "," Metro: Puerta Toledo (l�nea 5)  Bus: 3, 17 , 18 , 23 , 35, 41, 60, 148, C1 y C2. ",  �mbito de Actuaci�n:    Barrio Sol  Barrio Embajadores  Barrio Palacio  Barrio Cortes  ,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=303b66051361c010VgnVCM1000000b205a0aRCRD,PALOMA,CALLE,V,39,MADRID,MADRID,28005,PALACIO,CENTRO,439732,4473455,40.40765084302009,-3.711582703514813,915 885 067 / 915 885 068 / 915 885 069,/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales
11973,Centro de Servicios Sociales Ram�n P�rez de Ayala," 
  Atenci�n al p�blico : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petici�n de cita previa. 
  Petici�n de citas: 
 
 En el Centro de Servicios Sociales: presencial o telef�nicamente de lunes a viernes en horario de 9 a 14 horas. 
 
 
 "," 
 Informaci�n, orientaci�n y asesoramiento sobre derechos y recursos sociales. 
 Tramitaci�n y gesti�n de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de d�a municipales, pisos tutelados,  etc. y prestaciones econ�micas necesarias en la intervenci�n social. 
 Gesti�n y tramitaci�n de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. , Renta M�nima de Inserci�n (RMI) y diferentes prestaciones econ�micas de inserci�n social. 
 Informaci�n y gesti�n de los programas de prevenci�n dirigidos a menores, adolescentes, adultos, mayores,  etc.  
 "," Metro: Buenos Aires (l�nea 1) 
 Bus: 54, 141, 143 ","  �mbito de actuaci�n  
 
 Barrio Numancia 
 Barrio Portazgo (compartido con el Centro Pablo Neruda) 
 ",0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=865b66051361c010VgnVCM1000000b205a0aRCRD,MARISMAS,CALLE,V,24,MADRID,MADRID,28038,NUMANCIA,PUENTE DE VALLECAS,444659,4472715,40.401327256909376,-3.6534549961219147,"915 021 911    
Tel�fono cita previa: 915 021 915",/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales
11971,Centro de Servicios Sociales Retiro,"   Atenci�n al p�blico : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petici�n de cita previa.  ","  Informaci�n, orientaci�n y asesoramiento sobre derechos y recursos sociales.  Tramitaci�n y gesti�n de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de d�a municipales, pisos tutelados,  etc. ) y prestaciones econ�micas necesarias en la intervenci�n social.  Gesti�n y tramitaci�n de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta M�nima de Inserci�n (RMI) y diferentes prestaciones econ�micas de inserci�n social.  Informaci�n y gesti�n de los programas de prevenci�n dirigidos a menores, adolescentes, adultos, mayores,  etc.   "," Metro: Sainz de Baranda (l�neas 6 y 9)   Bus: 30 , 56 , 143 y 156 ",  Ambito de Actuaci�n    Barrio Pac�fico  Barrio Adelfas  Barrio Estrella  Barrio Ibiza  Barrio Jer�nimos  Barrio Ni�o Jes�s  ,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dc7b66051361c010VgnVCM1000000b205a0aRCRD,JOSE MARTINEZ DE VELASCO,CALLE,V,22,MADRID,MADRID,28007,ESTRELLA,RETIRO,443455,4474199,40.41461489944016,-3.667774590446818,915 571 300 ,/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales
49836,Centro de Servicios Sociales San Diego," 
  Atenci�n al p�blico : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petici�n de cita previa. 
  Petici�n de citas: 
 
 En el Centro de Servicios Sociales: presencial o telef�nicamente de lunes a viernes en horario de 9 a 14 horas. 
 
 
 ","  Equipamientos:  
 
 Zona Wifi 
 
  Servicios:  
 
 Informaci�n, orientaci�n y asesoramiento sobre derechos y recursos sociales. 
 Tramitaci�n y gesti�n de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de d�a municipales, pisos tutelados,  etc. ) y prestaciones econ�micas necesarias en la intervenci�n social. 
 Gesti�n y tramitaci�n de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta M�nima de Inserci�n (RMI) y diferentes prestaciones econ�micas de inserci�n social. 
 Informaci�n y gesti�n de los programas de prevenci�n dirigidos a menores, adolescentes, adultos, mayores,  etc.  
 "," Metro: Portazgo (l�nea 1) 
 Bus: 57, 103, 111, 144 y 310 ","  Ambito de Actuaci�n  
 
 Barrio Palomeras Bajas 
 Barrio San Diego 
 ",1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=41b3598d1351c010VgnVCM1000000b205a0aRCRD,JAVIER DE MIGUEL,CALLE,NUM,10,MADRID,MADRID,28018,PALOMERAS BAJAS,PUENTE DE VALLECAS,443780,4471322,40.38871930363662,-3.663689575700872,"917 571 913        
Tel�fono cita previa: 917 571 900",/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales
11958,Centro de Servicios Sociales San Filiberto,"   Atenci�n al p�blico : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petici�n de cita previa.  ","  Informaci�n, orientaci�n y asesoramiento sobre derechos y recursos sociales.  Tramitaci�n y gesti�n de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de d�a municipales, pisos tutelados,  etc. ) y prestaciones econ�micas necesarias en la intervenci�n social.  Gesti�n y tramitaci�n de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta M�nima de Inserci�n (RMI) y diferentes prestaciones econ�micas de inserci�n social.  Informaci�n y gesti�n de los programas de prevenci�n dirigidos a menores, adolescentes, adultos, mayores,  etc.   "," Metro: Plaza El�ptica (l�neas 6 y 11)  Bus: 47, 55, 60, 81, 116, 247 y E1 ",  Ambito de Actuaci�n     Barrio de Moscard�  Barrio de Zof�o  Barrio de Pradolongo  Barrio de Almendrales  Barrio de Orcasitas  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=79cb66051361c010VgnVCM1000000b205a0aRCRD,SAN FILIBERTO,CALLE,V,7,MADRID,MADRID,28026,MOSCARDO,USERA,439407,4471034,40.38581767783423,-3.7151818881165277,915 656 020 / 915 656 021 / 915 656 022,/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales
5865468,Centro de Servicios Sociales San Vicente de Paul,"   Atenci�n al p�blico : de lunes a viernes de 9 a 13 y de 15 a 19 horas, con petici�n de cita previa.    Los vecinos de El Pardo que utilicen los canales de L�nea Madrid (010, OAC, en l�nea) ser�n citados en el Centro de Servicios Sociales &quot;San Vicente de Pa�l&quot;.  ","  Informaci�n, orientaci�n y asesoramiento sobre derechos y recursos sociales.  Tramitaci�n y gesti�n de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de d�a municipales, pisos tutelados,  etc. ) y prestaciones econ�micas necesarias en la intervenci�n social.  Gesti�n y tramitaci�n de servicios y prestaciones de la Comunidad de Madrid (Dependencia, residencias de mayores, discapacitados, mujer, menores,  etc. ) Renta M�nima de Inserci�n (RMI) y diferentes prestaciones econ�micas de inserci�n social.  Informaci�n y gesti�n de los programas de prevenci�n dirigidos a menores, adolescentes, adultos, mayores,  etc.   "," Metro: Antonio Machado (l�nea 7)  Bus: 42, 127 y 132 ",   �mbito de actuaci�n     Barrio El Pardo  Barrio Fuentelarreina  Barrio Pe�agrande  Barrio Pilar (excepto algunas calles a consultar en el Centro de Servicios Sociales)  Barrio Mirasierra (excepto algunas calles a consultar en el Centro de Servicios Sociales)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4efaf29b4725c210VgnVCM2000000c205a0aRCRD,BUITRAGO DEL LOZOYA,CALLE,V,22,MADRID,MADRID,28035,PE�A GRANDE,FUENCARRAL-EL PARDO,439364,4480655,40.47248462688415,-3.716607833008478,"913 866 021 / 913 169 802 / 913 860 622 / 913 734 569                                                                         
",/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosServiciosSociales
